%time,field.header.seq,field.header.stamp,field.header.frame_id,field.axes0,field.axes1,,,,,,,,,,,,,field.buttons0
1.56052492156085E+018,228,1.56052492148605E+018,,0,0,,,,,,,,,,,,,0
1.56052492156089E+018,229,1.56052492148722E+018,,0,0,,,,,,,,,,,,,0
1.56052492156512E+018,230,1.56052492158219E+018,,0,0,,,,,,,,,,,,,0
1.56052492156521E+018,231,1.56052492158467E+018,,0,0,,,,,,,,,,,,,0
1.56052492169714E+018,232,1.5605249216837E+018,,0,0,,,,,,,,,,,,,0
1.56052492170162E+018,233,1.56052492168603E+018,,0,0,,,,,,,,,,,,,0
1.56052492170169E+018,234,1.56052492168725E+018,,0,0,,,,,,,,,,,,,0
1.56052492179067E+018,235,1.56052492178227E+018,,0,0,,,,,,,,,,,,,0
1.56052492185809E+018,236,1.56052492178346E+018,,0,0,,,,,,,,,,,,,0
1.56052492185816E+018,237,1.5605249217847E+018,,0,0,,,,,,,,,,,,,0
1.56052492185834E+018,238,1.56052492188224E+018,,0,0,,,,,,,,,,,,,0
1.5605249218677E+018,239,1.56052492188343E+018,,0,0,,,,,,,,,,,,,0
1.56052492186779E+018,240,1.56052492188464E+018,,0,0,,,,,,,,,,,,,0
1.56052492197622E+018,241,1.56052492198219E+018,,0,0,,,,,,,,,,,,,0
1.56052492197874E+018,242,1.56052492198353E+018,,0,0,,,,,,,,,,,,,0
1.56052492207324E+018,243,1.56052492205591E+018,,0,0,,,,,,,,,,,,,0
1.56052492208191E+018,244,1.56052492208209E+018,,0,0,,,,,,,,,,,,,0
1.56052492208209E+018,245,1.56052492208341E+018,,0,0,,,,,,,,,,,,,0
1.56052492221352E+018,246,1.56052492218354E+018,,0,0,,,,,,,,,,,,,0
1.5605249222136E+018,247,1.56052492218472E+018,,0,0,,,,,,,,,,,,,0
1.56052492221364E+018,248,1.56052492218728E+018,,0,0,,,,,,,,,,,,,0
1.56052492225719E+018,249,1.56052492228222E+018,,0,0,,,,,,,,,,,,,0
1.56052492225981E+018,250,1.56052492228481E+018,,0,0,,,,,,,,,,,,,0
1.56052492238796E+018,251,1.56052492238223E+018,,0,0,,,,,,,,,,,,,0
1.56052492243496E+018,252,1.56052492238343E+018,,0,0,,,,,,,,,,,,,0
1.56052492243502E+018,253,1.56052492238482E+018,,0,0,,,,,,,,,,,,,0
1.56052492243507E+018,254,1.56052492238721E+018,,0,0,,,,,,,,,,,,,0
1.56052492248514E+018,255,1.56052492248217E+018,,0,0,,,,,,,,,,,,,0
1.56052492249082E+018,256,1.56052492248457E+018,,0,0,,,,,,,,,,,,,0
1.56052492259866E+018,257,1.56052492258217E+018,,0,0,,,,,,,,,,,,,0
1.56052492259873E+018,258,1.56052492258475E+018,,0,0,,,,,,,,,,,,,0
1.56052492259877E+018,259,1.56052492258592E+018,,0,0,,,,,,,,,,,,,0
1.5605249226546E+018,260,1.56052492268221E+018,,0,0,,,,,,,,,,,,,0
1.56052492265731E+018,261,1.56052492268475E+018,,0,0,,,,,,,,,,,,,0
1.56052492279965E+018,262,1.56052492278226E+018,,0,0,,,,,,,,,,,,,0
1.56052492280199E+018,263,1.56052492278346E+018,,0,0,,,,,,,,,,,,,0
1.56052492280227E+018,264,1.56052492278486E+018,,0,0,,,,,,,,,,,,,0
1.56052492280232E+018,265,1.56052492278732E+018,,0,0,,,,,,,,,,,,,0
1.56052492285886E+018,266,1.56052492288228E+018,,0,0,,,,,,,,,,,,,0
1.56052492286093E+018,267,1.56052492288488E+018,,0,0,,,,,,,,,,,,,0
1.56052492295469E+018,268,1.56052492298222E+018,,0,0,,,,,,,,,,,,,0
1.56052492295744E+018,269,1.56052492298341E+018,,0,0,,,,,,,,,,,,,0
1.56052492295966E+018,270,1.56052492298481E+018,,0,0,,,,,,,,,,,,,0
1.56052492296299E+018,271,1.56052492298734E+018,,0,0,,,,,,,,,,,,,0
1.56052492306262E+018,272,1.56052492308223E+018,,0,0,,,,,,,,,,,,,0
1.56052492306519E+018,273,1.56052492308343E+018,,0,0,,,,,,,,,,,,,0
1.56052492306525E+018,274,1.56052492308485E+018,,0,0,,,,,,,,,,,,,0
1.56052492316781E+018,275,1.56052492318236E+018,,0,0,,,,,,,,,,,,,0
1.56052492317E+018,276,1.56052492318484E+018,,0,0,,,,,,,,,,,,,0
1.56052492317021E+018,277,1.5605249231873E+018,,0,0,,,,,,,,,,,,,0
1.56052492328987E+018,278,1.56052492328342E+018,,0,0,,,,,,,,,,,,,0
1.56052492329226E+018,279,1.56052492328467E+018,,0,0,,,,,,,,,,,,,0
1.56052492339228E+018,280,1.56052492338217E+018,,0,0,,,,,,,,,,,,,0
1.56052492340961E+018,281,1.56052492338349E+018,,0,0,,,,,,,,,,,,,0
1.56052492340967E+018,282,1.56052492338697E+018,,0,0,,,,,,,,,,,,,0
1.56052492345954E+018,283,1.56052492348213E+018,,0,0,,,,,,,,,,,,,0
1.5605249234596E+018,284,1.56052492348461E+018,,0,0,,,,,,,,,,,,,0
1.56052492355528E+018,285,1.56052492358197E+018,,0,0,,,,,,,,,,,,,0
1.5605249237249E+018,286,1.5605249235831E+018,,0,0,,,,,,,,,,,,,0
1.56052492372495E+018,287,1.56052492358438E+018,,0,0,,,,,,,,,,,,,0
1.56052492372497E+018,288,1.56052492358558E+018,,0,0,,,,,,,,,,,,,0
1.56052492372508E+018,289,1.56052492358675E+018,,0,0,,,,,,,,,,,,,0
1.56052492372523E+018,290,1.56052492368219E+018,,0,0,,,,,,,,,,,,,0
1.56052492372526E+018,291,1.56052492368488E+018,,0,0,,,,,,,,,,,,,0
1.56052492379424E+018,292,1.56052492378215E+018,,0,0,,,,,,,,,,,,,0
1.56052492379427E+018,293,1.56052492378452E+018,,0,0,,,,,,,,,,,,,0
1.5605249237943E+018,294,1.56052492378568E+018,,0,0,,,,,,,,,,,,,0
1.56052492379444E+018,295,1.56052492378698E+018,,0,0,,,,,,,,,,,,,0
1.56052492385441E+018,296,1.5605249238821E+018,,0,0,,,,,,,,,,,,,0
1.56052492386139E+018,297,1.56052492388457E+018,,0,0,,,,,,,,,,,,,0
1.56052492405533E+018,298,1.56052492398215E+018,,0,0,,,,,,,,,,,,,0
1.56052492405538E+018,299,1.56052492398469E+018,,0,0,,,,,,,,,,,,,0
1.56052492405542E+018,300,1.56052492398699E+018,,0,0,,,,,,,,,,,,,0
1.56052492405549E+018,301,1.56052492408167E+018,,0,0,,,,,,,,,,,,,0
1.56052492410238E+018,302,1.56052492408294E+018,,0,0,,,,,,,,,,,,,0
1.56052492410243E+018,303,1.56052492408418E+018,,0,0,,,,,,,,,,,,,0
1.56052492492582E+018,304,1.56052492418201E+018,,0,0,,,,,,,,,,,,,0
1.5605249249259E+018,305,1.56052492418577E+018,,0,0,,,,,,,,,,,,,0
1.56052492492594E+018,306,1.56052492418696E+018,,0,0,,,,,,,,,,,,,0
1.56052492492597E+018,307,1.56052492428207E+018,,0,0,,,,,,,,,,,,,0
1.56052492492602E+018,308,1.56052492428324E+018,,0,0,,,,,,,,,,,,,0
1.56052492492616E+018,309,1.56052492428466E+018,,0,0,,,,,,,,,,,,,0
1.56052492492622E+018,310,1.5605249243821E+018,,0,0,,,,,,,,,,,,,0
1.56052492492762E+018,311,1.56052492438441E+018,,0,0,,,,,,,,,,,,,0
1.56052492492768E+018,312,1.56052492438574E+018,,0,0,,,,,,,,,,,,,0
1.56052492492772E+018,313,1.56052492438703E+018,,0,0,,,,,,,,,,,,,0
1.56052492492775E+018,314,1.56052492448168E+018,,0,0,,,,,,,,,,,,,0
1.56052492492805E+018,315,1.56052492448295E+018,,0,0,,,,,,,,,,,,,0
1.56052492492809E+018,316,1.56052492448417E+018,,0,0,,,,,,,,,,,,,0
1.56052492492813E+018,317,1.56052492458163E+018,,0,0,,,,,,,,,,,,,0
1.56052492492817E+018,318,1.56052492458288E+018,,0,0,,,,,,,,,,,,,0
1.56052492492823E+018,319,1.56052492458418E+018,,0,0,,,,,,,,,,,,,0
1.56052492492827E+018,320,1.56052492458534E+018,,0,0,,,,,,,,,,,,,0
1.56052492492831E+018,321,1.56052492458664E+018,,0,0,,,,,,,,,,,,,0
1.56052492540337E+018,322,1.56052492468204E+018,,0,0,,,,,,,,,,,,,0
1.56052492540344E+018,323,1.56052492468319E+018,,0,0,,,,,,,,,,,,,0
1.56052492540355E+018,324,1.56052492468455E+018,,0,0,,,,,,,,,,,,,0
1.56052492540366E+018,325,1.56052492478669E+018,,0,0,,,,,,,,,,,,,0
1.56052492540373E+018,326,1.5605249247878E+018,,0,0,,,,,,,,,,,,,0
1.56052492540377E+018,327,1.56052492478911E+018,,0,0,,,,,,,,,,,,,0
1.56052492540383E+018,328,1.56052492479032E+018,,0,0,,,,,,,,,,,,,0
1.56052492540402E+018,329,1.56052492488212E+018,,0,0,,,,,,,,,,,,,0
1.56052492540418E+018,330,1.56052492488462E+018,,0,0,,,,,,,,,,,,,0
1.56052492540442E+018,331,1.56052492488716E+018,,0,0,,,,,,,,,,,,,0
1.56052492540474E+018,332,1.56052492498207E+018,,0,0,,,,,,,,,,,,,0
1.56052492540477E+018,333,1.56052492498454E+018,,0,0,,,,,,,,,,,,,0
1.5605249254049E+018,334,1.5605249250821E+018,,0,0,,,,,,,,,,,,,0
1.56052492540499E+018,335,1.56052492508459E+018,,0,0,,,,,,,,,,,,,0
1.56052492540503E+018,336,1.56052492508716E+018,,0,0,,,,,,,,,,,,,0
1.56052492540506E+018,337,1.56052492518213E+018,,0,0,,,,,,,,,,,,,0
1.56052492540519E+018,338,1.56052492518449E+018,,0,0,,,,,,,,,,,,,0
1.56052492540522E+018,339,1.56052492528322E+018,,0,0,,,,,,,,,,,,,0
1.56052492540535E+018,340,1.56052492528451E+018,,0,0,,,,,,,,,,,,,0
1.56052492540552E+018,341,1.56052492528568E+018,,0,0,,,,,,,,,,,,,0
1.56052492564191E+018,342,1.56052492528701E+018,,0,0,,,,,,,,,,,,,0
1.56052492564212E+018,343,1.56052492538169E+018,,0,0,,,,,,,,,,,,,0
1.56052492564227E+018,344,1.56052492538282E+018,,0,0,,,,,,,,,,,,,0
1.56052492564243E+018,345,1.56052492538411E+018,,0,0,,,,,,,,,,,,,0
1.56052492564258E+018,346,1.560524925482E+018,,0,0,,,,,,,,,,,,,0
1.56052492564279E+018,347,1.56052492548459E+018,,0,0,,,,,,,,,,,,,0
1.56052492564294E+018,348,1.56052492548703E+018,,0,0,,,,,,,,,,,,,0
1.56052492564308E+018,349,1.56052492558212E+018,,0,0,,,,,,,,,,,,,0
1.56052492564324E+018,350,1.56052492558473E+018,,0,0,,,,,,,,,,,,,0
1.560524926E+018,351,1.5605249256821E+018,,0,0,,,,,,,,,,,,,0
1.56052492600019E+018,352,1.56052492568455E+018,,0,0,,,,,,,,,,,,,0
1.56052492600034E+018,353,1.56052492568723E+018,,0,0,,,,,,,,,,,,,0
1.56052492600049E+018,354,1.56052492578211E+018,,0,0,,,,,,,,,,,,,0
1.56052492600064E+018,355,1.5605249257847E+018,,0,0,,,,,,,,,,,,,0
1.56052492600079E+018,356,1.56052492588154E+018,,0,0,,,,,,,,,,,,,0
1.56052492600094E+018,357,1.56052492588278E+018,,0,0,,,,,,,,,,,,,0
1.56052492600109E+018,358,1.56052492588532E+018,,0,0,,,,,,,,,,,,,0
1.56052492600123E+018,359,1.56052492588652E+018,,0,0,,,,,,,,,,,,,0
1.56052492600137E+018,360,1.56052492598195E+018,,0,0,,,,,,,,,,,,,0
1.56052492741628E+018,361,1.56052492598438E+018,,0,0,,,,,,,,,,,,,0
1.5605249274167E+018,362,1.56052492608207E+018,,0,0,,,,,,,,,,,,,0
1.56052492741675E+018,363,1.56052492608445E+018,,0,0,,,,,,,,,,,,,0
1.56052492741688E+018,364,1.56052492608566E+018,,0,0,,,,,,,,,,,,,0
1.56052492741705E+018,365,1.56052492608683E+018,,0,0,,,,,,,,,,,,,0
1.56052492741719E+018,366,1.56052492618217E+018,,0,0,,,,,,,,,,,,,0
1.56052492741734E+018,367,1.56052492628199E+018,,0,0,,,,,,,,,,,,,0
1.5605249274175E+018,368,1.56052492628534E+018,,0,0,,,,,,,,,,,,,0
1.56052492741766E+018,369,1.56052492628656E+018,,0,0,,,,,,,,,,,,,0
1.5605249274178E+018,370,1.56052492638207E+018,,0,0,,,,,,,,,,,,,0
1.56052492741799E+018,371,1.56052492638474E+018,,0,0,,,,,,,,,,,,,0
1.56052492741825E+018,372,1.56052492648208E+018,,0,0,,,,,,,,,,,,,0
1.56052492741831E+018,373,1.56052492648471E+018,,0,0,,,,,,,,,,,,,0
1.56052492741834E+018,374,1.56052492658321E+018,,0,0,,,,,,,,,,,,,0
1.56052492741864E+018,375,1.56052492668213E+018,,0,0,,,,,,,,,,,,,0
1.56052492741879E+018,376,1.56052492668334E+018,,0,0,,,,,,,,,,,,,0
1.56052492741894E+018,377,1.56052492668467E+018,,0,0,,,,,,,,,,,,,0
1.56052492741908E+018,378,1.56052492668695E+018,,0,0,,,,,,,,,,,,,0
1.56052492741923E+018,379,1.56052492678334E+018,,0,0,,,,,,,,,,,,,0
1.56052492741937E+018,380,1.56052492688177E+018,,0,0,,,,,,,,,,,,,0
1.56052492741952E+018,381,1.56052492688411E+018,,0,0,,,,,,,,,,,,,0
1.56052492741967E+018,382,1.56052492688532E+018,,0,0,,,,,,,,,,,,,0
1.56052492741981E+018,383,1.56052492688655E+018,,0,0,,,,,,,,,,,,,0
1.56052492741997E+018,384,1.56052492698162E+018,,0,0,,,,,,,,,,,,,0
1.56052492742001E+018,385,1.56052492698284E+018,,0,0,,,,,,,,,,,,,0
1.56052492742016E+018,386,1.56052492698414E+018,,0,0,,,,,,,,,,,,,0
1.5605249274203E+018,387,1.56052492708203E+018,,0,0,,,,,,,,,,,,,0
1.56052492742045E+018,388,1.56052492708463E+018,,0,0,,,,,,,,,,,,,0
1.5605249274206E+018,389,1.56052492708705E+018,,0,0,,,,,,,,,,,,,0
1.56052492742074E+018,390,1.56052492717961E+018,,0,0,,,,,,,,,,,,,0
1.5605249274209E+018,391,1.56052492718082E+018,,0,0,,,,,,,,,,,,,0
1.56052492742104E+018,392,1.56052492718202E+018,,0.037349835,0,,,,,,,,,,,,,0
1.56052492742118E+018,393,1.56052492718325E+018,,0.0463447645,0,,,,,,,,,,,,,0
1.56052492773932E+018,394,1.56052492718461E+018,,0.0463447645,0,,,,,,,,,,,,,0
1.56052492773946E+018,395,1.56052492718687E+018,,0.055339694,0,,,,,,,,,,,,,0
1.56052492773957E+018,396,1.56052492718823E+018,,0.0643346235,0,,,,,,,,,,,,,0
1.56052492773967E+018,397,1.56052492719204E+018,,0.0823566094,0.0013701204,,,,,,,,,,,,,0
1.56052492773977E+018,398,1.5605249271944E+018,,0.1003464684,0.0193599779,,,,,,,,,,,,,0
1.56052492773987E+018,399,1.56052492719683E+018,,0.1003464684,0.0103650494,,,,,,,,,,,,,0
1.56052492773996E+018,400,1.56052492728276E+018,,0.1183363199,0.0193599779,,,,,,,,,,,,,0
1.56052492774006E+018,401,1.56052492728521E+018,,0.1363261789,0.0283549074,,,,,,,,,,,,,0
1.56052492774017E+018,402,1.56052492728648E+018,,0.4152332246,0.1273312569,,,,,,,,,,,,,0
1.5605249277405E+018,403,1.56052492734035E+018,,0.4242281616,0.1183363199,,,,,,,,,,,,,0
1.56052492774055E+018,404,1.56052492736033E+018,,0.4332230985,0.1183363199,,,,,,,,,,,,,0
1.56052492774064E+018,405,1.56052492736159E+018,,0.4692028165,0.1183363199,,,,,,,,,,,,,0
1.56052492774073E+018,406,1.56052492736284E+018,,0.4872247875,0.1273312569,,,,,,,,,,,,,0
1.56052492774083E+018,407,1.5605249273641E+018,,0.4962197244,0.1183363199,,,,,,,,,,,,,0
1.56052492774093E+018,408,1.56052492736531E+018,,0.4962197244,0.1183363199,,,,,,,,,,,,,0
1.56052492774102E+018,409,1.56052492736657E+018,,0.4962197244,0.1273312569,,,,,,,,,,,,,0
1.56052492774111E+018,410,1.56052492736924E+018,,0.4962197244,0.1183363199,,,,,,,,,,,,,0
1.5605249277412E+018,411,1.56052492737158E+018,,0.4962197244,0.1183363199,,,,,,,,,,,,,0
1.5605249277413E+018,412,1.56052492737287E+018,,0.4962197244,0.1183363199,,,,,,,,,,,,,0
1.56052492774139E+018,413,1.56052492737409E+018,,0.4962197244,0.1183363199,,,,,,,,,,,,,0
1.56052492774142E+018,414,1.56052492737534E+018,,0.4962197244,0.1183363199,,,,,,,,,,,,,0
1.56052492774151E+018,415,1.56052492737665E+018,,0.5052146316,0.1183363199,,,,,,,,,,,,,0
1.5605249277416E+018,416,1.56052492737792E+018,,0.4962197244,0.1183363199,,,,,,,,,,,,,0
1.56052492774175E+018,417,1.56052492737915E+018,,0.4962197244,0.1183363199,,,,,,,,,,,,,0
1.56052492774184E+018,418,1.56052492738191E+018,,0.4962197244,0.1183363199,,,,,,,,,,,,,0
1.56052492774193E+018,419,1.56052492748179E+018,,0.4962197244,0.1183363199,,,,,,,,,,,,,0
1.56052492774203E+018,420,1.56052492748295E+018,,0.5052146316,0.1183363199,,,,,,,,,,,,,0
1.56052492774212E+018,421,1.56052492748436E+018,,0.6041588783,0.073329553,,,,,,,,,,,,,0
1.56052492774221E+018,422,1.56052492748554E+018,,0.6041588783,0.073329553,,,,,,,,,,,,,0
1.56052492774229E+018,423,1.56052492748694E+018,,0.6041588783,0.073329553,,,,,,,,,,,,,0
1.56052492774232E+018,424,1.56052492758197E+018,,0.6041588783,0.073329553,,,,,,,,,,,,,0
1.56052492779629E+018,425,1.56052492758442E+018,,0.7121301293,0.2173126638,,,,,,,,,,,,,0
1.56052492779643E+018,426,1.56052492768454E+018,,0.7211250663,0.2263076007,,,,,,,,,,,,,0
1.56052492779655E+018,427,1.56052492778204E+018,,0.8380912542,0.4332230985,,,,,,,,,,,,,0
1.56052492779676E+018,428,1.56052492778686E+018,,0.8380912542,0.4332230985,,,,,,,,,,,,,0
1.56052492838178E+018,429,1.56052492788196E+018,,0.8380912542,0.4062383175,,,,,,,,,,,,,0
1.56052492838199E+018,430,1.56052492788443E+018,,0.8380912542,0.4062383175,,,,,,,,,,,,,0
1.56052492838216E+018,431,1.56052492798209E+018,,0.8290963173,0.4512129426,,,,,,,,,,,,,0
1.56052492838231E+018,432,1.56052492798563E+018,,0.8290963173,0.4602078795,,,,,,,,,,,,,0
1.56052492838245E+018,433,1.56052492808308E+018,,0.82010144,0.5232045054,,,,,,,,,,,,,0
1.56052492838263E+018,434,1.56052492818208E+018,,0.82010144,0.5232045054,,,,,,,,,,,,,0
1.56052492838278E+018,435,1.56052492818463E+018,,0.811106503,0.5501893163,,,,,,,,,,,,,0
1.56052492838296E+018,436,1.56052492818687E+018,,0.82010144,0.5501893163,,,,,,,,,,,,,0
1.560524928383E+018,437,1.56052492827688E+018,,0.811106503,0.5501893163,,,,,,,,,,,,,0
1.56052492838316E+018,438,1.56052492830443E+018,,0.811106503,0.5232045054,,,,,,,,,,,,,0
1.56052492877013E+018,439,1.56052492830684E+018,,0.811106503,0.5142095685,,,,,,,,,,,,,0
1.56052492877035E+018,440,1.56052492830797E+018,,0.811106503,0.5142095685,,,,,,,,,,,,,0
1.56052492877051E+018,441,1.56052492830948E+018,,0.811106503,0.5142095685,,,,,,,,,,,,,0
1.56052492877066E+018,442,1.56052492831184E+018,,0.811106503,0.5142095685,,,,,,,,,,,,,0
1.56052492877082E+018,443,1.56052492831432E+018,,0.811106503,0.5142095685,,,,,,,,,,,,,0
1.56052492877097E+018,444,1.56052492831558E+018,,0.811106503,0.5142095685,,,,,,,,,,,,,0
1.56052492877112E+018,445,1.56052492831676E+018,,0.811106503,0.5142095685,,,,,,,,,,,,,0
1.56052492877137E+018,446,1.56052492831805E+018,,0.811106503,0.5142095685,,,,,,,,,,,,,0
1.56052492877152E+018,447,1.56052492831937E+018,,0.811106503,0.5142095685,,,,,,,,,,,,,0
1.56052492877167E+018,448,1.56052492832054E+018,,0.811106503,0.5142095685,,,,,,,,,,,,,0
1.56052492877181E+018,449,1.56052492832184E+018,,0.811106503,0.5142095685,,,,,,,,,,,,,0
1.56052492877195E+018,450,1.56052492838205E+018,,0.811106503,0.5142095685,,,,,,,,,,,,,0
1.5605249287721E+018,451,1.56052492838459E+018,,0.811106503,0.5142095685,,,,,,,,,,,,,0
1.56052492877224E+018,452,1.56052492848206E+018,,0.811106503,0.5232045054,,,,,,,,,,,,,0
1.56052492877239E+018,453,1.56052492848338E+018,,0.811106503,0.5142095685,,,,,,,,,,,,,0
1.56052492877252E+018,454,1.56052492848582E+018,,0.811106503,0.5142095685,,,,,,,,,,,,,0
1.56052492877266E+018,455,1.56052492858569E+018,,0.811106503,0.5142095685,,,,,,,,,,,,,0
1.56052492877281E+018,456,1.56052492866701E+018,,0.811106503,0.5052146316,,,,,,,,,,,,,0
1.56052492877295E+018,457,1.56052492866933E+018,,0.7391470671,0.3792535067,,,,,,,,,,,,,0
1.56052492877308E+018,458,1.5605249286705E+018,,0.7391470671,0.3792535067,,,,,,,,,,,,,0
1.56052492877322E+018,459,1.56052492867181E+018,,0.7301200032,0.3792535067,,,,,,,,,,,,,0
1.56052492877336E+018,460,1.56052492867307E+018,,0.7301200032,0.3792535067,,,,,,,,,,,,,0
1.5605249287735E+018,461,1.5605249286742E+018,,0.7301200032,0.3792535067,,,,,,,,,,,,,0
1.56052492877364E+018,462,1.56052492867554E+018,,0.7301200032,0.3882484436,,,,,,,,,,,,,0
1.56052492877378E+018,463,1.56052492867675E+018,,0.7301200032,0.3792535067,,,,,,,,,,,,,0
1.56052492877392E+018,464,1.56052492867918E+018,,0.7301200032,0.3792535067,,,,,,,,,,,,,0
1.56052492877406E+018,465,1.56052492868166E+018,,0.7301200032,0.3792535067,,,,,,,,,,,,,0
1.5605249287742E+018,466,1.56052492868294E+018,,0.7211250663,0.3882484436,,,,,,,,,,,,,0
1.56052492877434E+018,467,1.56052492868412E+018,,0.7301200032,0.3792535067,,,,,,,,,,,,,0
1.56052492877447E+018,468,1.56052492868841E+018,,0.7211250663,0.3882484436,,,,,,,,,,,,,0
1.56052492877461E+018,469,1.56052492869044E+018,,0.7211250663,0.3882484436,,,,,,,,,,,,,0
1.56052492877474E+018,470,1.56052492869163E+018,,0.7211250663,0.3882484436,,,,,,,,,,,,,0
1.56052492877488E+018,471,1.56052492878182E+018,,0.7121301293,0.3882484436,,,,,,,,,,,,,0
1.56052492877502E+018,472,1.56052492878426E+018,,0.7121301293,0.3792535067,,,,,,,,,,,,,0
1.56052492877516E+018,473,1.5605249287854E+018,,0,0,,,,,,,,,,,,,0
1.56052492877547E+018,474,1.56052492878671E+018,,0,0,,,,,,,,,,,,,0
1.56052492885499E+018,475,1.56052492888196E+018,,0,0,,,,,,,,,,,,,0
1.56052492885804E+018,476,1.56052492888454E+018,,0,0,,,,,,,,,,,,,0
1.56052492900233E+018,477,1.5605249289819E+018,,0,0,,,,,,,,,,,,,0
1.56052492900835E+018,478,1.56052492898439E+018,,0,0,,,,,,,,,,,,,0
1.56052492900862E+018,479,1.56052492898559E+018,,0.1453211159,0,,,,,,,,,,,,,0
1.56052492900867E+018,480,1.56052492898678E+018,,0.1543160379,0,,,,,,,,,,,,,0
1.56052492909295E+018,481,1.56052492908195E+018,,0.1723058969,0,,,,,,,,,,,,,0
1.5605249290967E+018,482,1.56052492908438E+018,,0.4062383175,0.1093413979,,,,,,,,,,,,,0
1.56052492919773E+018,483,1.56052492918179E+018,,0.4062383175,0.1093413979,,,,,,,,,,,,,0
1.56052492920069E+018,484,1.56052492918421E+018,,0.4062383175,0.1093413979,,,,,,,,,,,,,0
1.56052492920077E+018,485,1.56052492918534E+018,,0.3972433805,0.2263076007,,,,,,,,,,,,,0
1.56052492920081E+018,486,1.56052492918664E+018,,0.3972433805,0.2263076007,,,,,,,,,,,,,0
1.56052492925504E+018,487,1.56052492928202E+018,,0.3882484436,0.2263076007,,,,,,,,,,,,,0
1.56052492925773E+018,488,1.56052492928437E+018,,0.3612636626,0.2712822557,,,,,,,,,,,,,0
1.56052492935604E+018,489,1.56052492938325E+018,,0.3612636626,0.2712822557,,,,,,,,,,,,,0
1.56052492945512E+018,490,1.56052492938563E+018,,0.4062383175,0.3072619736,,,,,,,,,,,,,0
1.56052492945549E+018,491,1.56052492948193E+018,,0.4062383175,0.3072619736,,,,,,,,,,,,,0
1.56052492945933E+018,492,1.56052492948456E+018,,0.4062383175,0.3072619736,,,,,,,,,,,,,0
1.56052492955737E+018,493,1.560524929582E+018,,0.4152332246,0.3162568808,,,,,,,,,,,,,0
1.56052492998525E+018,494,1.56052492958562E+018,,0.4062383175,0.2802771628,,,,,,,,,,,,,0
1.56052492998534E+018,495,1.56052492968144E+018,,0.4062383175,0.2712822557,,,,,,,,,,,,,0
1.56052492998538E+018,496,1.56052492968268E+018,,0.4152332246,0.2712822557,,,,,,,,,,,,,0
1.56052492998542E+018,497,1.56052492968396E+018,,0.4152332246,0.2712822557,,,,,,,,,,,,,0
1.56052492998545E+018,498,1.56052492978207E+018,,0.4422180355,0.1183363199,,,,,,,,,,,,,0
1.56052492998549E+018,499,1.56052492978432E+018,,0.4332230985,0,,,,,,,,,,,,,0
1.56052492998564E+018,500,1.56052492978568E+018,,0.4422180355,0,,,,,,,,,,,,,0
1.56052492998568E+018,501,1.56052492988198E+018,,0.4422180355,0,,,,,,,,,,,,,0
